# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.data.R
# init = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.init.R
# random
#   seed = 207132
# output
#   file = output-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
# Adaptation terminated
# Step size = 0.000125181
# Diagonal elements of inverse mass matrix:
# 9.9013e-06, 9.90207e-06, 9.9018e-06, 9.90191e-06, 9.96438e-06, 0.0101128
1.37335e+09,0.960813,0.000125181,1,1,0,-1.37335e+09,-0.374581,0.0101638,1.99611,2.25045,-1.06148,1.39513
1.37335e+09,0.96363,0.000125181,1,1,0,-1.37335e+09,-0.37458,0.0101638,1.99611,2.25045,-1.06148,1.39495
1.37335e+09,0.925493,0.000125181,2,3,0,-1.37335e+09,-0.374579,0.0101639,1.99611,2.25045,-1.06148,1.39421
1.37335e+09,0.785669,0.000125181,3,7,0,-1.37335e+09,-0.374578,0.0101639,1.99611,2.25045,-1.06148,1.39245
1.37335e+09,0.922633,0.000125181,2,3,0,-1.37335e+09,-0.374578,0.0101639,1.99611,2.25045,-1.06148,1.39227
1.37335e+09,0.963023,0.000125181,1,1,0,-1.37335e+09,-0.374578,0.0101638,1.99611,2.25045,-1.06148,1.39209
1.37335e+09,0.923343,0.000125181,2,3,0,-1.37335e+09,-0.374578,0.0101639,1.99611,2.25045,-1.06148,1.39191
1.37335e+09,0.920377,0.000125181,2,3,0,-1.37335e+09,-0.374578,0.0101639,1.99611,2.25045,-1.06148,1.39171
1.37335e+09,0.966533,0.000125181,1,1,0,-1.37335e+09,-0.374579,0.0101639,1.99611,2.25045,-1.06148,1.39155
1.37335e+09,0.962876,0.000125181,1,1,0,-1.37335e+09,-0.374579,0.0101639,1.99611,2.25045,-1.06148,1.39155
1.37335e+09,0.962328,0.000125181,1,1,0,-1.37335e+09,-0.374579,0.0101638,1.99611,2.25045,-1.06148,1.39136
1.37335e+09,0.24372,0.000125181,5,31,0,-1.37335e+09,-0.374576,0.0101638,1.99611,2.25045,-1.06148,1.38958
1.37335e+09,0.921589,0.000125181,2,3,0,-1.37335e+09,-0.374574,0.0101638,1.99611,2.25045,-1.06148,1.38881
1.37335e+09,0.829347,0.000125181,2,3,0,-1.37335e+09,-0.374574,0.0101638,1.99611,2.25046,-1.06148,1.38803
1.37336e+09,0.920985,0.000125181,2,3,0,-1.37335e+09,-0.374573,0.0101638,1.99611,2.25045,-1.06148,1.38725
1.37336e+09,0.959641,0.000125181,1,1,0,-1.37336e+09,-0.374573,0.0101638,1.99611,2.25045,-1.06148,1.38706
1.37336e+09,0.959672,0.000125181,1,1,0,-1.37336e+09,-0.374573,0.0101638,1.99611,2.25045,-1.06148,1.38687
1.37336e+09,0.488109,0.000125181,4,15,0,-1.37336e+09,-0.374574,0.0101638,1.99612,2.25045,-1.06148,1.3861
1.37336e+09,0.964132,0.000125181,1,1,0,-1.37336e+09,-0.374574,0.0101638,1.99612,2.25045,-1.06148,1.38594
1.37336e+09,0.778521,0.000125181,3,7,0,-1.37336e+09,-0.374573,0.0101638,1.99612,2.25045,-1.06148,1.38416
1.37336e+09,0.959464,0.000125181,1,1,0,-1.37336e+09,-0.374573,0.0101638,1.99612,2.25045,-1.06148,1.38397
1.37336e+09,0.964595,0.000125181,1,1,0,-1.37336e+09,-0.374573,0.0101638,1.99612,2.25045,-1.06148,1.38381
1.37336e+09,0.238709,0.000125181,5,31,0,-1.37336e+09,-0.374574,0.0101639,1.99612,2.25044,-1.06148,1.38067
1.37336e+09,0.965216,0.000125181,1,1,0,-1.37336e+09,-0.374574,0.0101639,1.99612,2.25044,-1.06148,1.38051
1.37337e+09,0.916105,0.000125181,2,3,0,-1.37336e+09,-0.374574,0.0101639,1.99612,2.25044,-1.06148,1.38031
1.37338e+09,0.116309,0.000125181,6,63,0,-1.37337e+09,-0.37457,0.0101638,1.99613,2.25044,-1.06148,1.37051
1.37338e+09,0.914384,0.000125181,2,3,0,-1.37338e+09,-0.37457,0.0101638,1.99613,2.25044,-1.06148,1.37032
1.37338e+09,0.9584,0.000125181,1,1,0,-1.37338e+09,-0.374569,0.0101638,1.99613,2.25044,-1.06148,1.37014
1.37338e+09,0.957527,0.000125181,1,1,0,-1.37338e+09,-0.374569,0.0101638,1.99613,2.25044,-1.06147,1.36995
1.37338e+09,0.815914,0.000125181,2,3,0,-1.37338e+09,-0.374567,0.0101638,1.99613,2.25044,-1.06147,1.36916
1.37338e+09,0.91121,0.000125181,2,3,0,-1.37338e+09,-0.374567,0.0101638,1.99613,2.25044,-1.06147,1.36895
1.37338e+09,0.910091,0.000125181,2,3,0,-1.37338e+09,-0.374566,0.0101638,1.99613,2.25044,-1.06147,1.36876
1.37338e+09,0.761984,0.000125181,3,7,0,-1.37338e+09,-0.374567,0.0101638,1.99613,2.25044,-1.06147,1.36855
1.37338e+09,0.957086,0.000125181,1,1,0,-1.37338e+09,-0.374567,0.0101638,1.99613,2.25044,-1.06147,1.36837
1.37338e+09,0.958325,0.000125181,1,1,0,-1.37338e+09,-0.374566,0.0101638,1.99613,2.25044,-1.06147,1.36818
1.37338e+09,0.915404,0.000125181,2,3,0,-1.37338e+09,-0.374566,0.0101638,1.99613,2.25044,-1.06147,1.36743
1.37338e+09,0.464873,0.000125181,4,15,0,-1.37338e+09,-0.374566,0.0101638,1.99614,2.25045,-1.06147,1.36668
1.37338e+09,0.957193,0.000125181,1,1,0,-1.37338e+09,-0.374565,0.0101638,1.99613,2.25044,-1.06147,1.36649
1.37338e+09,0.911143,0.000125181,2,3,0,-1.37338e+09,-0.374565,0.0101638,1.99614,2.25045,-1.06147,1.36629
1.37338e+09,0.954328,0.000125181,1,1,0,-1.37338e+09,-0.374564,0.0101638,1.99614,2.25044,-1.06147,1.36609
1.37338e+09,0.954675,0.000125181,1,1,0,-1.37338e+09,-0.374565,0.0101638,1.99614,2.25044,-1.06147,1.36589
1.37339e+09,0.911429,0.000125181,2,3,0,-1.37338e+09,-0.374565,0.0101638,1.99614,2.25044,-1.06147,1.3657
1.37339e+09,0.760674,0.000125181,3,7,0,-1.37339e+09,-0.374566,0.0101638,1.99613,2.25044,-1.06147,1.36551
1.37339e+09,0.80954,0.000125181,2,3,0,-1.37339e+09,-0.374565,0.0101638,1.99613,2.25044,-1.06147,1.36368
1.37339e+09,0.910468,0.000125181,2,3,0,-1.37339e+09,-0.374565,0.0101638,1.99613,2.25044,-1.06147,1.36288
1.37339e+09,0.80708,0.000125181,2,3,0,-1.37339e+09,-0.374566,0.0101638,1.99613,2.25044,-1.06147,1.36206
1.37339e+09,0.909203,0.000125181,2,3,0,-1.37339e+09,-0.374567,0.0101638,1.99613,2.25044,-1.06147,1.36186
1.37339e+09,0.224345,0.000125181,5,31,0,-1.37339e+09,-0.374566,0.0101638,1.99613,2.25043,-1.06147,1.36166
1.37339e+09,0.914146,0.000125181,2,3,0,-1.37339e+09,-0.374567,0.0101638,1.99613,2.25043,-1.06147,1.36092
1.37339e+09,0.908141,0.000125181,2,3,0,-1.37339e+09,-0.374567,0.0101638,1.99613,2.25043,-1.06147,1.36009
1.37339e+09,0.908065,0.000125181,2,3,0,-1.37339e+09,-0.374568,0.0101638,1.99613,2.25043,-1.06147,1.35927
1.3734e+09,0.907127,0.000125181,2,3,0,-1.37339e+09,-0.374568,0.0101638,1.99613,2.25043,-1.06146,1.35844
1.3734e+09,0.956595,0.000125181,1,1,0,-1.3734e+09,-0.374569,0.0101638,1.99613,2.25043,-1.06146,1.35825
1.3734e+09,0.956246,0.000125181,1,1,0,-1.3734e+09,-0.374568,0.0101638,1.99613,2.25043,-1.06146,1.35807
1.3734e+09,0.908693,0.000125181,2,3,0,-1.3734e+09,-0.374567,0.0101638,1.99613,2.25043,-1.06146,1.35787
1.3734e+09,0.908747,0.000125181,2,3,0,-1.3734e+09,-0.374567,0.0101638,1.99613,2.25043,-1.06146,1.35768
1.3734e+09,0.906203,0.000125181,2,3,0,-1.3734e+09,-0.37457,0.0101638,1.99613,2.25043,-1.06146,1.35684
1.3734e+09,0.907709,0.000125181,2,3,0,-1.3734e+09,-0.374572,0.0101638,1.99613,2.25043,-1.06146,1.35603
1.3734e+09,0.45081,0.000125181,4,15,0,-1.3734e+09,-0.374574,0.0101638,1.99613,2.25043,-1.06146,1.35523
1.37342e+09,0.449843,0.000125181,4,15,0,-1.3734e+09,-0.374572,0.0101638,1.99614,2.25041,-1.06147,1.3421
1.37342e+09,0.901385,0.000125181,2,3,0,-1.37342e+09,-0.374573,0.0101638,1.99614,2.25041,-1.06147,1.34191
1.37342e+09,0.433755,0.000125181,4,15,0,-1.37342e+09,-0.374575,0.0101638,1.99614,2.25042,-1.06147,1.33856
1.37342e+09,0.897293,0.000125181,2,3,0,-1.37342e+09,-0.374575,0.0101638,1.99614,2.25042,-1.06147,1.33834
1.37342e+09,0.897867,0.000125181,2,3,0,-1.37342e+09,-0.374575,0.0101638,1.99614,2.25042,-1.06147,1.33813
1.37342e+09,0.949878,0.000125181,1,1,0,-1.37342e+09,-0.374574,0.0101638,1.99614,2.25042,-1.06147,1.33794
1.37343e+09,0.732049,0.000125181,3,7,0,-1.37342e+09,-0.374575,0.0101638,1.99615,2.25042,-1.06147,1.33774
1.37343e+09,0.949822,0.000125181,1,1,0,-1.37343e+09,-0.374574,0.0101638,1.99615,2.25042,-1.06147,1.33754
1.37343e+09,0.0658071,0.000125181,5,49,1,-1.37343e+09,-0.374572,0.0101638,1.99614,2.25042,-1.06147,1.33564
1.37343e+09,0.729451,0.000125181,3,7,0,-1.37343e+09,-0.374575,0.0101638,1.99614,2.25042,-1.06147,1.33482
1.37343e+09,0.728352,0.000125181,3,7,0,-1.37343e+09,-0.374574,0.0101638,1.99614,2.25042,-1.06147,1.33461
1.37343e+09,0.729162,0.000125181,3,7,0,-1.37343e+09,-0.374574,0.0101638,1.99614,2.25042,-1.06147,1.33265
1.37343e+09,0.896027,0.000125181,2,3,0,-1.37343e+09,-0.374574,0.0101638,1.99614,2.25042,-1.06146,1.33245
1.37343e+09,0.101296,0.000125181,6,63,0,-1.37343e+09,-0.374574,0.0101638,1.99615,2.25042,-1.06147,1.3316
1.37344e+09,0.896842,0.000125181,2,3,0,-1.37343e+09,-0.374575,0.0101638,1.99615,2.25041,-1.06147,1.33079
1.37344e+09,0.895042,0.000125181,2,3,0,-1.37344e+09,-0.374576,0.0101638,1.99615,2.25042,-1.06147,1.33058
1.37344e+09,0.420365,0.000125181,4,15,0,-1.37344e+09,-0.374576,0.0101638,1.99615,2.25042,-1.06147,1.32979
1.37344e+09,0.723505,0.000125181,3,7,0,-1.37344e+09,-0.374576,0.0101638,1.99615,2.25042,-1.06147,1.32959
1.37344e+09,0.723536,0.000125181,3,7,0,-1.37344e+09,-0.374576,0.0101638,1.99615,2.25042,-1.06147,1.32775
1.37344e+09,0.891159,0.000125181,2,3,0,-1.37344e+09,-0.374576,0.0101638,1.99615,2.25042,-1.06146,1.32752
1.37344e+09,0.949137,0.000125181,1,1,0,-1.37344e+09,-0.374577,0.0101638,1.99615,2.25042,-1.06146,1.32734
1.37344e+09,0.721008,0.000125181,3,7,0,-1.37344e+09,-0.374577,0.0101638,1.99614,2.25042,-1.06146,1.32653
1.37344e+09,0.893289,0.000125181,2,3,0,-1.37344e+09,-0.374578,0.0101638,1.99614,2.25042,-1.06146,1.32632
1.37344e+09,0.945645,0.000125181,1,1,0,-1.37344e+09,-0.374577,0.0101638,1.99614,2.25042,-1.06146,1.32612
1.37344e+09,0.202,0.000125181,5,31,0,-1.37344e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.3253
1.37344e+09,0.89234,0.000125181,2,3,0,-1.37344e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.32508
1.37345e+09,0.413623,0.000125181,4,15,0,-1.37344e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.32319
1.37345e+09,0.891862,0.000125181,2,3,0,-1.37345e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.32299
1.37345e+09,0.945573,0.000125181,1,1,0,-1.37345e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.32279
1.37345e+09,0.945523,0.000125181,1,1,0,-1.37345e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.32259
1.37345e+09,0.0983381,0.000125181,6,63,0,-1.37345e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.32176
1.37345e+09,0.945719,0.000125181,1,1,0,-1.37345e+09,-0.374581,0.0101638,1.99614,2.25042,-1.06146,1.32156
1.37345e+09,0.890317,0.000125181,2,3,0,-1.37345e+09,-0.374581,0.0101638,1.99614,2.25042,-1.06146,1.32072
1.37345e+09,0.712389,0.000125181,3,7,0,-1.37345e+09,-0.374582,0.0101638,1.99614,2.25042,-1.06146,1.31986
1.37346e+09,0.712762,0.000125181,3,7,0,-1.37345e+09,-0.374583,0.0101638,1.99614,2.25042,-1.06146,1.31653
1.37346e+09,0.943376,0.000125181,1,1,0,-1.37346e+09,-0.374583,0.0101638,1.99614,2.25042,-1.06146,1.31632
1.37346e+09,0.0618708,0.000125181,5,48,1,-1.37346e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.31278
1.37346e+09,0.888716,0.000125181,2,3,0,-1.37346e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.31197
1.37346e+09,0.886985,0.000125181,2,3,0,-1.37346e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.31177
1.37347e+09,0.940709,0.000125181,1,1,0,-1.37346e+09,-0.374581,0.0101638,1.99614,2.25042,-1.06146,1.31156
1.37347e+09,0.942521,0.000125181,1,1,0,-1.37347e+09,-0.37458,0.0101638,1.99614,2.25042,-1.06146,1.31136
1.37347e+09,0.0605127,0.000125181,5,48,1,-1.37347e+09,-0.374578,0.0101638,1.99614,2.25042,-1.06146,1.30578
1.37347e+09,0.884998,0.000125181,2,3,0,-1.37347e+09,-0.374579,0.0101638,1.99614,2.25042,-1.06146,1.30559
1.37348e+09,0.695924,0.000125181,3,7,0,-1.37347e+09,-0.374583,0.0101638,1.99613,2.25042,-1.06146,1.30369
1.37348e+09,0.880262,0.000125181,2,3,0,-1.37348e+09,-0.374584,0.0101638,1.99613,2.25042,-1.06146,1.30348
1.37348e+09,0.692602,0.000125181,3,7,0,-1.37348e+09,-0.374583,0.0101637,1.99614,2.25042,-1.06146,1.30154
1.37348e+09,0.690431,0.000125181,3,7,0,-1.37348e+09,-0.374584,0.0101637,1.99614,2.25043,-1.06146,1.30133
1.37348e+09,0.93762,0.000125181,1,1,0,-1.37348e+09,-0.374585,0.0101637,1.99614,2.25042,-1.06146,1.30112
1.37348e+09,0.877998,0.000125181,2,3,0,-1.37348e+09,-0.374585,0.0101638,1.99614,2.25042,-1.06146,1.3009
1.37348e+09,0.941108,0.000125181,1,1,0,-1.37348e+09,-0.374585,0.0101637,1.99614,2.25042,-1.06146,1.3007
1.37348e+09,0.881111,0.000125181,2,3,0,-1.37348e+09,-0.374584,0.0101637,1.99614,2.25042,-1.06146,1.30051
1.37348e+09,0.883209,0.000125181,2,3,0,-1.37348e+09,-0.374585,0.0101637,1.99614,2.25042,-1.06146,1.30032
1.37348e+09,0.942747,0.000125181,1,1,0,-1.37348e+09,-0.374584,0.0101638,1.99614,2.25042,-1.06146,1.30013
1.37348e+09,0.877489,0.000125181,2,3,0,-1.37348e+09,-0.374585,0.0101638,1.99614,2.25042,-1.06146,1.29926
1.37349e+09,0.93961,0.000125181,1,1,0,-1.37348e+09,-0.374585,0.0101638,1.99614,2.25042,-1.06146,1.29906
1.37349e+09,0.937315,0.000125181,1,1,0,-1.37349e+09,-0.374586,0.0101638,1.99614,2.25042,-1.06146,1.29886
1.37349e+09,0.185629,0.000125181,5,31,0,-1.37349e+09,-0.374585,0.0101638,1.99613,2.25042,-1.06145,1.29344
1.3735e+09,0.375536,0.000125181,4,15,0,-1.37349e+09,-0.374587,0.0101638,1.99613,2.25042,-1.06145,1.29255
1.3735e+09,0.873367,0.000125181,2,3,0,-1.3735e+09,-0.374588,0.0101638,1.99613,2.25042,-1.06145,1.29234
1.3735e+09,0.939975,0.000125181,1,1,0,-1.3735e+09,-0.374588,0.0101638,1.99613,2.25042,-1.06145,1.29214
1.3735e+09,0.871976,0.000125181,2,3,0,-1.3735e+09,-0.374586,0.0101638,1.99613,2.25042,-1.06145,1.29193
1.3735e+09,0.677283,0.000125181,3,7,0,-1.3735e+09,-0.374586,0.0101638,1.99613,2.25042,-1.06145,1.2917
1.3735e+09,0.93486,0.000125181,1,1,0,-1.3735e+09,-0.374587,0.0101638,1.99613,2.25042,-1.06145,1.29149
1.3735e+09,0.875525,0.000125181,2,3,0,-1.3735e+09,-0.374586,0.0101638,1.99613,2.25042,-1.06145,1.2913
1.3735e+09,0.875316,0.000125181,2,3,0,-1.3735e+09,-0.374587,0.0101638,1.99613,2.25042,-1.06145,1.29046
1.3735e+09,0.676208,0.000125181,3,7,0,-1.3735e+09,-0.374587,0.0101638,1.99613,2.25042,-1.06145,1.29025
1.3735e+09,0.87342,0.000125181,2,3,0,-1.3735e+09,-0.374588,0.0101638,1.99613,2.25042,-1.06145,1.2894
1.3735e+09,0.370562,0.000125181,4,15,0,-1.3735e+09,-0.374587,0.0101637,1.99613,2.25042,-1.06145,1.28746
1.3735e+09,0.935152,0.000125181,1,1,0,-1.3735e+09,-0.374587,0.0101637,1.99613,2.25042,-1.06145,1.28726
1.37351e+09,0.871626,0.000125181,2,3,0,-1.3735e+09,-0.374587,0.0101638,1.99613,2.25042,-1.06145,1.28706
1.37351e+09,0.178418,0.000125181,5,31,0,-1.37351e+09,-0.374585,0.0101637,1.99613,2.25042,-1.06145,1.28688
1.37351e+09,0.870108,0.000125181,2,3,0,-1.37351e+09,-0.374585,0.0101637,1.99613,2.25042,-1.06145,1.28666
1.37351e+09,0.671459,0.000125181,3,7,0,-1.37351e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.28582
1.37351e+09,0.931724,0.000125181,1,1,0,-1.37351e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.2856
1.37351e+09,0.867232,0.000125181,2,3,0,-1.37351e+09,-0.374582,0.0101637,1.99612,2.25042,-1.06145,1.28538
1.37351e+09,0.867833,0.000125181,2,3,0,-1.37351e+09,-0.374583,0.0101637,1.99612,2.25041,-1.06145,1.28449
1.37351e+09,0.36455,0.000125181,4,15,0,-1.37351e+09,-0.374584,0.0101637,1.99612,2.25041,-1.06145,1.28429
1.37351e+09,0.870468,0.000125181,2,3,0,-1.37351e+09,-0.374584,0.0101637,1.99612,2.25041,-1.06145,1.28409
1.37351e+09,0.930256,0.000125181,1,1,0,-1.37351e+09,-0.374585,0.0101637,1.99612,2.25042,-1.06145,1.28387
1.37353e+09,0.363791,0.000125181,4,15,0,-1.37351e+09,-0.374583,0.0101637,1.99612,2.25042,-1.06145,1.26987
1.37353e+09,0.167997,0.000125181,5,31,0,-1.37353e+09,-0.374583,0.0101637,1.99612,2.25042,-1.06145,1.26964
1.37354e+09,0.649051,0.000125181,3,7,0,-1.37353e+09,-0.374583,0.0101637,1.99612,2.25042,-1.06145,1.26945
1.37354e+09,0.855044,0.000125181,2,3,0,-1.37354e+09,-0.374583,0.0101637,1.99612,2.25042,-1.06145,1.26922
1.37354e+09,0.857731,0.000125181,2,3,0,-1.37354e+09,-0.374583,0.0101637,1.99612,2.25042,-1.06145,1.26899
1.37354e+09,0.933846,0.000125181,1,1,0,-1.37354e+09,-0.374584,0.0101637,1.99612,2.25042,-1.06145,1.2688
1.37354e+09,0.854184,0.000125181,2,3,0,-1.37354e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.26788
1.37354e+09,0.856034,0.000125181,2,3,0,-1.37354e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06144,1.267
1.37354e+09,0.927548,0.000125181,1,1,0,-1.37354e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06145,1.26679
1.37354e+09,0.923309,0.000125181,1,1,0,-1.37354e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06144,1.26657
1.37354e+09,0.707265,0.000125181,2,3,0,-1.37354e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06144,1.26568
1.37354e+09,0.926454,0.000125181,1,1,0,-1.37354e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06144,1.26547
1.37354e+09,0.85373,0.000125181,2,3,0,-1.37354e+09,-0.37458,0.0101637,1.99612,2.25042,-1.06144,1.26525
1.37354e+09,0.853282,0.000125181,2,3,0,-1.37354e+09,-0.37458,0.0101637,1.99612,2.25042,-1.06144,1.26435
1.37354e+09,0.929817,0.000125181,1,1,0,-1.37354e+09,-0.37458,0.0101637,1.99612,2.25042,-1.06145,1.26415
1.37355e+09,0.923394,0.000125181,1,1,0,-1.37354e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.26393
1.37355e+09,0.852005,0.000125181,2,3,0,-1.37355e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.26371
1.37355e+09,0.859091,0.000125181,2,3,0,-1.37355e+09,-0.374581,0.0101637,1.99612,2.25042,-1.06145,1.26344
1.37355e+09,0.638186,0.000125181,3,7,0,-1.37355e+09,-0.37458,0.0101637,1.99612,2.25042,-1.06145,1.26321
1.37355e+09,0.850908,0.000125181,2,3,0,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06145,1.26298
1.37355e+09,0.637419,0.000125181,3,7,0,-1.37355e+09,-0.374578,0.0101637,1.99612,2.25042,-1.06144,1.26276
1.37355e+09,0.92225,0.000125181,1,1,0,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06144,1.26254
1.37355e+09,0.63827,0.000125181,3,7,0,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06145,1.26234
1.37355e+09,0.850864,0.000125181,2,3,0,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06145,1.26212
1.37355e+09,0.163537,0.000125181,5,31,0,-1.37355e+09,-0.374577,0.0101637,1.99613,2.25042,-1.06144,1.26124
1.37355e+09,0.336552,0.000125181,4,15,0,-1.37355e+09,-0.374578,0.0101637,1.99612,2.25042,-1.06145,1.26032
1.37355e+09,0.85081,0.000125181,2,3,0,-1.37355e+09,-0.374577,0.0101637,1.99612,2.25042,-1.06144,1.25943
1.37355e+09,0.0560213,0.000125181,5,44,1,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06144,1.25848
1.37356e+09,0.84876,0.000125181,2,3,0,-1.37355e+09,-0.374579,0.0101637,1.99612,2.25042,-1.06144,1.25826
1.37356e+09,0.923012,0.000125181,1,1,0,-1.37356e+09,-0.374578,0.0101637,1.99612,2.25042,-1.06144,1.25805
1.37356e+09,0.631063,0.000125181,3,7,0,-1.37356e+09,-0.374577,0.0101637,1.99612,2.25042,-1.06144,1.25598
1.37356e+09,0.330743,0.000125181,4,15,0,-1.37356e+09,-0.374578,0.0101637,1.99612,2.25042,-1.06144,1.25576
1.37356e+09,0.848219,0.000125181,2,3,0,-1.37356e+09,-0.374576,0.0101637,1.99612,2.25042,-1.06144,1.25488
1.37356e+09,0.692448,0.000125181,2,3,0,-1.37356e+09,-0.374575,0.0101637,1.99612,2.25042,-1.06144,1.25466
1.37356e+09,0.921822,0.000125181,1,1,0,-1.37356e+09,-0.374575,0.0101637,1.99612,2.25042,-1.06144,1.25445
1.37356e+09,0.84647,0.000125181,2,3,0,-1.37356e+09,-0.374575,0.0101638,1.99611,2.25043,-1.06144,1.25355
1.37356e+09,0.848968,0.000125181,2,3,0,-1.37356e+09,-0.374575,0.0101638,1.99611,2.25043,-1.06144,1.25335
1.37356e+09,0.922295,0.000125181,1,1,0,-1.37356e+09,-0.374574,0.0101638,1.99611,2.25043,-1.06144,1.25314
1.37357e+09,0.920454,0.000125181,1,1,0,-1.37356e+09,-0.374575,0.0101637,1.99611,2.25042,-1.06144,1.25293
1.37357e+09,0.918591,0.000125181,1,1,0,-1.37357e+09,-0.374575,0.0101637,1.99611,2.25042,-1.06144,1.25293
1.37357e+09,0.3272,0.000125181,4,15,0,-1.37357e+09,-0.374576,0.0101637,1.99612,2.25043,-1.06144,1.2509
1.37357e+09,0.324832,0.000125181,4,15,0,-1.37357e+09,-0.374576,0.0101637,1.99612,2.25043,-1.06144,1.24999
1.37357e+09,0.838461,0.000125181,2,3,0,-1.37357e+09,-0.374576,0.0101637,1.99612,2.25043,-1.06144,1.24975
1.37357e+09,0.684293,0.000125181,2,3,0,-1.37357e+09,-0.374575,0.0101637,1.99612,2.25043,-1.06144,1.24884
1.37357e+09,0.844208,0.000125181,2,3,0,-1.37357e+09,-0.374574,0.0101637,1.99612,2.25043,-1.06144,1.24858
1.37357e+09,0.839655,0.000125181,2,3,0,-1.37357e+09,-0.374573,0.0101637,1.99612,2.25043,-1.06144,1.24766
1.37358e+09,0.837855,0.000125181,2,3,0,-1.37357e+09,-0.374574,0.0101637,1.99612,2.25043,-1.06144,1.24673
1.37358e+09,0.614842,0.000125181,3,7,0,-1.37358e+09,-0.374574,0.0101637,1.99612,2.25043,-1.06144,1.24578
1.37358e+09,0.8393,0.000125181,2,3,0,-1.37358e+09,-0.374577,0.0101637,1.99612,2.25043,-1.06144,1.24488
1.37358e+09,0.611431,0.000125181,3,7,0,-1.37358e+09,-0.374577,0.0101637,1.99612,2.25043,-1.06144,1.24466
1.37358e+09,0.0548163,0.000125181,5,43,1,-1.37358e+09,-0.374577,0.0101637,1.99612,2.25043,-1.06144,1.24441
1.37358e+09,0.839481,0.000125181,2,3,0,-1.37358e+09,-0.374577,0.0101637,1.99612,2.25043,-1.06144,1.24416
1.37358e+09,0.916326,0.000125181,1,1,0,-1.37358e+09,-0.374577,0.0101637,1.99611,2.25043,-1.06144,1.24395
1.37358e+09,0.919402,0.000125181,1,1,0,-1.37358e+09,-0.374578,0.0101637,1.99611,2.25043,-1.06144,1.24374
1.37358e+09,0.911443,0.000125181,1,1,0,-1.37358e+09,-0.374578,0.0101637,1.99612,2.25043,-1.06144,1.24351
1.37359e+09,0.60949,0.000125181,3,7,0,-1.37358e+09,-0.37458,0.0101637,1.99612,2.25043,-1.06144,1.24141
1.37359e+09,0.60612,0.000125181,3,7,0,-1.37359e+09,-0.374581,0.0101637,1.99611,2.25044,-1.06144,1.23773
1.3736e+09,0.600347,0.000125181,3,7,0,-1.37359e+09,-0.374583,0.0101637,1.99611,2.25044,-1.06144,1.2368
1.3736e+09,0.833559,0.000125181,2,3,0,-1.3736e+09,-0.374583,0.0101637,1.99611,2.25044,-1.06144,1.23659
1.3736e+09,0.828304,0.000125181,2,3,0,-1.3736e+09,-0.374586,0.0101637,1.99611,2.25044,-1.06143,1.23565
